0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
E134,3574947.9853197685,333480.71138933644,3908428.6967091034,122815469.98000133,7368930.269999939,130184400.25,2148.4062411777454,200.4090813637839,2348.8153225415285,43321.153432099236,2599.269936507915,45920.4233686067,27875.658580304025,4375.82750400993,32215.08184608522,36371.13629922197,2182.2690482078924,38553.40534742862,37.826647495022534,40.05426803249186,38.242639940130985,-0.039738818708218084,-0.039738280695156336,-0.039738788254520194,1496.40463489915,1620.2555644161507,1519.5961643769895,-0.07236024010077768,-0.07235997328883492,-0.07236022499815631,-119240521.99468157,-7035449.558610602,-126275971.5532909
E135,26731896.785866458,1975817.8091904102,28707714.595056932,135537558.51999986,7758321.609999989,143295880.12999997,9389.496587940448,693.999932978718,10083.496520919189,369312.14855585794,21139.84089918253,390451.9894550408,39426.962956837146,2953.848150644128,41653.2442233188,402833.9683127519,31523.899220814586,424294.9956966093,12.010615518226395,7.782110522744435,11.450113493482727,-0.1842673014562243,1.4164434123405696,-0.10567896633503891,247.4097237982667,94.80001571162487,226.47935723144192,0.4402584737347963,0.49669802859841594,0.19429080368986185,-108805661.73413341,-5782503.800809579,-114588165.53494303
E136,108986603.4821261,16740086.465720342,125726689.9478466,116652185.36000004,17913039.639999904,134565224.99999994,84748.5252582629,13017.17454566123,97765.69980392426,90850.61165109038,13950.96545171332,104801.5771028037,14242.670795149006,2298.5688327840003,16227.401973786797,12770.309588517423,2272.131924664085,14671.672533446686,-4.035174141674252,-3.5097065198775765,-4.197119718824203,-7.751716367984195,-5.5637952824993775,-7.9386987896775905,20.426369951279018,17.01445163031657,21.697854094652307,91.18959364711894,59.61032546541799,94.9974010005333,-7665581.877873942,-1172953.1742795613,-8838535.052153334
E137,112376704.22179842,5476747.000531183,117853451.22232923,143264372.91999993,10273700.179999998,153538073.10000002,35777.36524094187,1743.6316461417327,37520.996887083485,620192.0905627703,44474.89255411254,664666.9831168832,99626.2412159276,7560.872424388866,105237.35306639198,365022.9384714834,34317.40775737816,389973.4303799591,6.680949453724318,10.532456510425202,6.698857526512821,-1.5305885300263313,0.04818713940484491,-1.4787626096679776,57.12635503782758,160.48935922219184,57.591453015664875,2.9900596617602027,-1.160111941758681,2.6780792905293715,-30887668.698201507,-4796953.179468815,-35684621.877670795
E138,20423479.47855548,3035521.8365629786,23459001.31511842,107831741.0299999,16309564.91999997,124141305.94999999,39889.60835655367,5928.7535870370675,45818.361943590666,74935.19182070876,11333.957553856824,86269.14937456566,69149.33952678458,10210.507682485431,79258.66139260415,25233.72502297582,3968.776215931651,28985.495191404585,4.11003629258295,3.77311070796654,4.053164199297667,-2.2500677657712878,-1.9763590153729085,-2.2778629258224403,27.518466021715685,22.371906206913348,26.63471712349791,7.342771395395101,6.895865525942559,7.556681146642321,-87408261.55144441,-13274043.083436992,-100682304.63488157
E139,1189395.688995519,82065.5859557129,1271461.2749512324,187713527.39000168,9394778.160000002,197108305.55000156,2602.6163872987286,179.57458633635207,2782.1909736350817,15375.012481775877,769.4961225325582,16144.508604308425,6877.993526957945,429.28497956254915,7219.149314777674,20321.200882902107,2492.1094693729847,22779.234137220676,5.935557551528294,4.632653122995009,5.743084576008593,3.1035671694235765,3.2100332746290516,3.1119794787907904,50.61311369993123,28.06969180456974,47.283628234168106,8.81709164479909,9.501287419067461,8.822657947097486,-186524131.70100617,-9312712.574044289,-195836844.27505034
E140,7537430.222200872,513523.3846422116,8050953.606843111,182429033.0500002,5764632.930000015,188193665.98000002,3725.8676333172875,253.84250353050498,3979.7101368478056,251279.6598484851,7940.265743801673,259219.92559228654,18189.83763840125,2106.4161803970856,19979.492512504825,320583.8225189809,9662.369873023785,330053.6141982461,3.760752315597508,3.2958344431793978,3.539420079406,1.305878561807412,1.2200204003397028,1.3047430672248195,28.796910144749702,54.28993256665628,29.28131667293973,0.8220116215109514,0.6710802515360852,0.8220482179246353,-174891602.82779932,-5251109.545357803,-180142712.3731569
E141,39913772.37584497,1906629.2355124112,41820401.61135744,159374968.2000001,2465075.4299999997,161840043.63000038,29413.244197380227,1405.032598019463,30818.276795399735,35750.32934051147,552.9554576043068,36303.284798115834,40219.8356020289,3472.041508647995,42272.33528072543,34488.0571160008,1419.5664416701022,34926.811519609546,1.790065042198389,3.6946856315457635,1.9124165140872125,0.31146263076369485,3.447415192884253,0.3002090127856242,4.316360899689139,15.669745633578078,5.38305826782293,-0.36776886017209964,19.5163596953381,-0.3427648497828599,-119461195.82415514,-558446.1944875885,-120019642.01864293
E142,44401127.277629696,6004767.252994497,50405894.530624285,97267679.63999942,9490952.800000012,106758632.44000003,63069.78306481491,8529.498938912639,71599.28200372768,71206.20764275214,6947.988872620799,78154.19651537338,135259.97957710444,19854.985748013343,154794.6706585453,32459.827472115572,3251.087385830102,35621.201630571166,3.8245365845557986,3.9534417514102462,3.827484673022689,-1.1612442934780969,-1.0942276742988684,-1.1679048015835614,15.901794443054985,17.421274541521306,15.942268876672294,0.6186712738577604,0.7089052555643729,0.6487799549610189,-52866552.36236972,-3486185.5470055146,-56352737.90937574
E143,28895076.52024221,3179630.433112259,32074706.95335443,90439864.43999925,12508662.41999999,102948526.85999998,8073.505593808944,888.4130855301087,8961.918679339042,82292.87028207393,11381.858434940847,93674.72871701546,24872.36447134232,2639.6160307271625,27118.19135173144,102325.67536997686,13466.82607917823,115626.91256553524,6.860155194092023,4.0257125849358575,6.347123375151066,5.940884180362237,5.55599610429888,5.920296799391726,69.5766948473478,17.700320746707952,59.5767253388689,41.729150069735425,38.46950207965564,41.59044755182234,-61544787.91975704,-9329031.98688773,-70873819.90664555
E144,8535069.698233012,669450.1466537383,9204519.84488673,104168305.73999943,5277011.560000078,109445317.30000003,3506.60217675966,275.0411448864989,3781.64332164615,83669.3218795176,4238.5635020080945,87907.88538152612,30606.486991080976,1556.2952627526838,31211.722458359065,41302.681079492766,3721.1161683431083,42939.225992890155,27.380979602020595,6.331855217341466,25.97417661164834,-3.7742331283599233,1.0218017837737365,-3.807052063499702,865.607242530761,52.51249932014389,802.1031933784868,13.21742232842755,1.4608502223763402,13.372407345235398,-95633236.04176642,-4607561.413346339,-100240797.45511329
E145,111008180.30982043,15765432.615858914,126773612.92567872,117569720.0600004,16468807.700000033,134038527.76000004,38068.64894026764,5406.526960171095,43475.17590043852,30585.254958376798,4284.289203954223,34869.544162330916,107566.93255144164,17085.647447772615,124410.95884934132,35227.9245689945,5300.474708171519,40167.42938835492,5.809584058840508,5.975740495317309,5.840469707372696,0.6502787595755889,0.9040602925751131,0.648384405207775,38.06552353980504,39.55419057507512,38.31182127745702,-0.3334679634818638,0.47727785236858633,-0.2960672223045471,-6561539.750179976,-703375.0841411185,-7264914.83432132
E146,116625378.98184913,13564606.740798164,130189985.72264597,131110608.4299998,12005924.010000067,143116532.43999994,36790.34037282307,4279.055754195005,41069.39612701766,92592.23759180777,8478.759894067844,101070.99748587566,132010.56350906816,19870.080078299434,150644.62030933273,70868.33806206113,3542.596312269345,73320.92421020154,5.0951465854616576,5.962104663802957,5.196642145779309,7.3098609542067585,-1.907719673283956,6.956420580773814,27.03866334810281,36.6787469460639,28.145034389684625,78.804103070758,11.775616707614812,75.25431324636264,-14485229.448150665,1558682.7307980973,-12926546.71735397
E147,144041762.79933068,8585573.675908975,152627336.47524318,187669783.07000154,12147320.260000141,199817103.32999983,25707.971229578918,1532.3172721593744,27240.288501738924,81101.89415298251,5249.490172860908,86351.38432584262,70416.21290112384,3656.584645230217,71872.41854798347,28665.242029965102,3362.2393568876423,30286.624404661623,7.624035709597945,3.958489380930743,7.292966126693497,-2.532861073669194,-0.01575047444685867,-2.611893089535264,73.43345853478002,33.01849605741345,68.50141417590442,7.172071731057837,-0.5685014556471915,7.634188982796884,-43628020.27067086,-3561746.584091166,-47189766.85475665
E148,28366896.097187784,1337438.3590937175,29704334.45628156,80568173.16999993,4028422.1199999982,84596595.28999999,55512.51682424224,2617.296201748958,58129.813025991316,298400.6413703701,14920.081925925919,313320.72329629626,177235.87319575078,7348.685386266382,183443.1240809109,224237.6297488405,11963.404345368917,236014.17632384953,4.471120935425765,4.172167043204223,4.422676516712899,-0.23799513135220682,-0.651230204556469,-0.2553269760456985,19.3414579203716,20.233194685754075,18.924891671604346,-0.039416606309711444,4.204368595456522,0.06542879709437788,-52201277.07281214,-2690983.760906281,-54892260.833718434
E149,616812.9747178056,76859.00393484283,693671.9786526478,101240606.26000068,5917340.400000053,107157946.66000001,2164.2560516414233,269.68071556085204,2433.936767202273,88265.56779424645,5158.971578029689,93424.53937227551,8717.163506233694,1475.5264425783425,10186.047055153793,32154.19330378594,4018.063509588626,34696.45307062056,14.869684916187676,15.245846737851533,14.9523881888137,-4.859636608952254,-1.0796323470216551,-4.913364932966292,237.00379507523456,245.20857700817035,238.80771334849211,23.314862004741393,2.9495066698644115,23.767841960788502,-100623793.28528287,-5840481.396065211,-106464274.68134737
E150,90546196.7808651,5540941.421380233,96087138.2022449,114258375.13999993,9017054.160000004,123275429.30000003,27706.914559628243,1695.5145108262648,29402.429070454375,278678.96375609736,21992.815024390253,300671.7787804879,71454.30655719418,4030.388061909644,74180.66417267876,276210.10381807154,25361.727374343067,298776.84053142444,7.0404358985045095,4.07167366913533,6.820553859339127,1.0546043084741321,1.4146593973298491,1.0610270236180699,66.46070451115473,25.47926796924162,62.78635129040434,0.0938350700874575,1.1360099173379314,0.11349398012981027,-23712178.359134823,-3476112.738619771,-27188291.097755134
E151,9755057.81062376,1483865.9220297562,11238923.732653538,102421152.95000005,6409986.190000004,108831139.14000003,12490.470948301869,1899.9563662352832,14390.42731453718,731579.6639285717,45785.61564285717,777365.2795714288,72041.10869835693,12085.51007284945,84081.96962640533,338287.08812831686,32468.813471628073,354990.9459604174,10.604272649810174,11.002785889498215,10.674412238134284,-1.02964944446476,0.6362278972554942,-1.0552683121712225,120.6097763305868,127.74578066612438,121.86747857078073,-0.5868948773039264,-1.118342254583846,-0.528383047263536,-92666095.13937628,-4926120.267970248,-97592215.40734649
E152,5672845.7164746765,272021.12143508904,5944866.83790977,119611727.98999967,6985860.970000019,126597588.95999992,6366.830209286954,305.2986772559922,6672.128886542952,80384.22579973096,4694.799038978507,85079.02483870962,13013.494592081062,1019.1692801982185,13852.420857217494,28823.031841931832,1955.1249097626455,30436.6119490515,6.88536712207535,5.493471756018215,6.771088632573847,-2.510201541011512,-1.286354760153084,-2.443003856711957,90.39541129677895,37.08603241471308,86.24751838935265,7.067217292374414,2.227139495519989,6.446748232726291,-113938882.27352498,-6713839.84856493,-120652722.12209015
E153,86384.44670314789,5070.717566493119,91455.16426964097,241023767.7600002,13643334.520000001,254667102.27999997,1216.6823479316604,71.41855727455098,1288.1009052062109,860799.1705714293,48726.19471428572,909525.3652857142,2650.1294928461934,112.02514267621211,2734.7691541535146,233905.0207653535,34193.14623100375,246399.91830993505,2.634778088339939,2.8304677442126738,2.5964347971876727,-3.1370834294800662,0.4251497765108272,-3.2798856884496037,5.316356373262948,8.020123682986807,5.134393845466976,11.789554496779703,-0.5663387675278311,12.875570708120563,-240937383.31329706,-13638263.802433508,-254575647.11573035
E154,110899993.7383795,16763494.950385792,127663488.68876556,74457899.32999988,11318417.149999999,85776316.48000014,41738.80080480975,6309.181388929542,48047.982193739386,41001.04588656381,6232.60856277533,47233.65444933929,113202.29751394501,17763.87887598288,130808.75684139723,41794.287718998596,6426.225389377993,48160.4921697897,3.4134880172841404,3.5318245938361827,3.420939518406312,0.40597702772992617,0.48509949816849063,0.41116141739409917,18.051241695392807,19.52436610624161,18.193040518998693,-1.601798132318028,-1.4730972802428006,-1.5960880925974432,36442094.408379614,5445077.800385794,41887172.20876542
E155,72950853.27985623,11221234.349687424,84172087.62954351,78595786.98000005,11887635.870000014,90483422.85,183293.60120566894,28194.056154993526,211487.6573606621,75211.27940669861,11375.728105263172,86587.00751196171,302123.1201145361,46061.222174363844,347901.8864302645,24970.617077339004,3918.1704510252407,28692.363810556708,3.5032534202981758,3.526760765177115,3.5005646680467892,-2.4415046198352934,-2.164971151226591,-2.4661845257642003,19.675617709387797,20.56209297173834,19.72771990883366,8.65534613263179,8.037177688570651,8.861102857647545,-5644933.700143814,-666401.5203125905,-6311335.220456481
E156,2104543.735267553,94249.19583505313,2198792.931102608,153867406.21000034,4784901.769999995,158652307.97999993,3554.9725257897853,159.20472269434651,3714.177248484135,400696.37033854256,12460.68169270832,413157.0520312498,13917.187426762172,629.6623521836484,14415.998646106622,511569.11862998886,16411.44237725668,527257.9780608104,5.702472318385508,5.0393028722393085,5.6231577653326985,-0.5621002119892249,0.04776604557503302,-0.5614278546076676,33.93129120346276,41.723361683500826,33.13766066597715,0.07454120601721037,2.149600261815472,0.07143403054734199,-151762862.4747328,-4690652.574164942,-156453515.04889733
E157,45594122.439011484,4914939.376786615,50509061.81579831,67116525.7599994,5244617.179999953,72361142.94,30974.267961284975,3338.9533809691675,34313.22134225429,73111.683834422,5713.090610021735,78824.77444444444,56969.89913493448,5737.364286841726,61977.28233618736,51638.76324200906,3716.9670880709305,54455.5973157405,6.110247080589223,4.108643461102037,5.713649716479331,-2.6536221328659733,-1.0658162507316715,-2.644308746860096,70.31335444027619,44.33208261322298,62.95387153346702,5.650696024112365,0.2827235902833838,5.58501240535108,-21522403.32098791,-329677.80321333837,-21852081.124201685
E158,61170204.877898075,2227240.688725753,63397445.56662316,79121019.39000088,5746692.49000002,84867711.88000001,55659.87704995275,2026.6066321435426,57686.483682095684,92108.28799767274,6689.979615832386,98798.26761350408,181201.17795217477,5647.8350409036275,186650.236283952,15607.790951793331,3285.26483303781,16821.524188897412,3.7537883883373717,3.3015971865796394,3.7474635745956495,-4.1683796674752935,-0.2964348028092593,-4.057581867417391,13.935438713664063,10.946358327311717,13.902047881775644,17.517756287525597,-1.6467566801186562,16.987438402812995,-17950814.512102805,-3519451.8012742666,-21470266.31337685
E159,65074836.53409944,3687249.611084472,68762086.14518453,103171771.58999997,8911354.129999999,112083125.71999998,14551.61818741043,824.5191438024311,15376.137331213,442797.3029613733,38246.15506437768,481043.458025751,50543.22656773812,2427.79994714577,51508.64202006471,367029.40560171864,36725.73348980413,400601.44501135295,11.831086428649146,4.022196157717594,11.267566503875138,-0.11476313854228282,0.12262661416716808,-0.12137925052361406,198.83480063957796,17.72525034504361,184.52389024467655,-0.7070570400441043,0.5602302307821292,-0.6748041110790526,-38096935.05590054,-5224104.518915527,-43321039.57481545
E160,163408852.7025828,21471300.67119641,184880153.37377802,222833468.57999817,26243201.199999887,249076669.77999985,38494.4293763446,5058.021359528011,43552.45073587232,79187.4444136454,9325.942146410764,88513.38656005681,61593.2938452017,8162.499088050244,68246.5230962653,40173.64754641043,6809.405615163165,45286.92412370778,6.77288013827031,4.496515694076254,5.855288976043226,-2.8778996737053197,-1.0920805580595663,-2.8401918778605033,97.90913187252279,56.38791771126956,75.63111505277496,8.54914477972905,1.3925911114944194,8.46079058119511,-59424615.87741536,-4771900.528803479,-64196516.40622184
E161,957426.0364362873,90716.3503600042,1048142.3867962906,153900098.87000018,6231793.009999999,160131891.88,3891.975757871087,368.76565186993577,4260.741409741019,646639.0708823537,26184.004243697473,672823.0751260504,22108.76115746766,3346.249973926473,25249.272507089074,413601.1320272969,23482.601779987926,428107.5920628694,11.457116111557388,15.085030210477926,12.00809603044956,-1.1125702598747702,1.805787247520024,-1.1139971335292722,145.8814949837729,230.31388454282504,159.05539845580776,0.9485227522305091,4.084040707332799,0.9352584532193102,-152942672.8335639,-6141076.659639995,-159083749.4932037
E162,135739379.96089736,9968160.783327682,145707540.74422544,136961159.1800002,14290920.110000012,151252079.28999996,13822.747450193214,1015.0876561433485,14837.835106336603,290788.02373673074,30341.65628450109,321129.68002123135,74266.62999306267,5184.100105211783,79037.23299746546,442303.280724415,37900.30629131985,470543.50695321837,6.901309843352305,7.892203336782005,6.905049951353175,-0.4562430666678137,1.1916136333008736,-0.3499107812020577,125.72342126852115,138.97072744550596,125.08450892301087,0.7315393542339605,2.2397595955109226,0.47560090343133066,-1221779.2191028297,-4322759.3266723305,-5544538.545774519
E163,67613641.48019218,7425378.508064755,75039019.98825625,130693646.52000016,12839868.690000022,143533515.21000007,26247.531630509387,2882.522712758057,29130.054343267177,140833.67081896568,13836.06539870692,154669.7362176725,88130.7448090034,8846.256109540063,95258.91382410665,212940.7200314347,19103.906346563756,231697.1263798681,7.108891239473043,8.762610524080543,6.986338258373639,2.3402121154064037,2.538714473159724,2.353461121073262,59.831001186789784,135.51957920113588,59.7698304435386,8.836984509983825,10.964050011316615,8.954970162231763,-63080005.039807975,-5414490.181935267,-68494495.22174382
E164,69379743.24776822,5069211.47502275,74448954.72279173,119829636.73000048,10909595.430000016,130739232.15999995,16926.01689382001,1236.6946755361673,18162.711569356365,82470.50015829352,7508.324452856171,89978.8246111493,38146.249196397446,4116.631840064836,41113.82863996449,29151.00251169775,5348.435944952454,31660.020086009736,5.54726432268433,9.999636066307266,6.198530793898075,-3.427368769190624,-0.3171634999586875,-3.5853674712169714,101.62353524062786,227.87028342911364,123.1222654346825,14.593601401215839,0.6582003185374301,15.986558901521743,-50449893.48223226,-5840383.9549772665,-56290277.43720822
E165,79096738.61306557,5511980.128960409,84608718.7420265,114219774.23000069,8299683.159999924,122519457.38999997,19073.24297397289,1329.148813349508,20402.391787322522,48687.030788576594,3537.801858482491,52224.832647058814,63614.218811962426,4515.824540173166,67579.6381232445,43214.61269052393,3569.7018286605817,46250.828888243384,7.268449533549617,9.094854061401811,7.24131972017728,-0.5318915142775462,0.5201695266710092,-0.5379268186371595,95.71548331973511,177.58834978473342,95.47995418379556,-0.21346593677362202,1.973460214519302,-0.21358690106292055,-35123035.61693512,-2787703.0310395146,-37910738.64797348
E166,3185856.732735197,285975.5035537619,3471832.2362889578,77618674.30000144,3825407.090000077,81444081.39,18963.432932947602,1702.2351402009638,20665.668073148558,55560.96943450354,2738.301424481086,58299.27085898354,32546.276711775983,3606.143753232959,35722.9497317756,72965.80191921935,4350.397561078568,76685.56786752671,1.596352451256031,2.2107625977214567,1.6084057250890929,-1.4597468511469323,-0.5607784852011634,-1.4617403266135798,0.8971704746783828,3.2995463349947256,0.9178433953645735,0.2962201523754957,-0.24456302601922708,0.29728340451983515,-74432817.56726624,-3539431.586446315,-77972249.15371104
E167,126218408.13867214,17826759.151423555,144045167.29009566,119627824.72000048,18211388.55999999,137839213.2800001,17850.149644841204,2521.1086340579204,20371.258278899117,25770.750693666625,3923.1771994829796,29693.927893149525,40725.648333032455,6232.083664634967,46797.59818926282,37602.590907243,5853.755288001736,43383.47414868524,7.37684511650812,7.076558942745855,7.321921664956055,1.0534184417502974,1.1475949544979003,1.059905355836948,113.8883511196736,101.69157836492843,111.74525771782223,-0.3626574631402719,-0.13997118954133203,-0.35489079287013725,6590583.418671668,-384629.40857643634,6205954.0100955665
E168,1481651.7431194286,130088.92311227808,1611740.6662317098,90209902.90999992,2740094.049999999,92949996.96000002,3213.9951043805395,282.18855338888955,3496.1836577694353,226089.98223057625,6867.40363408521,232957.38586466172,10888.586680786153,312.08860255502225,11195.585643251405,275781.05783700425,8271.65207930197,284006.84838071023,8.291186373909852,7.68571196777829,8.285723165592378,1.8361868193933564,1.8110852044164518,1.8365023462905614,68.58187903982694,62.47564318850661,68.5342853486207,1.8181898266294318,1.7476579234905252,1.8190125508413377,-88728251.16688049,-2610005.126887721,-91338256.29376832
E169,81942747.31451845,4379284.340975826,86322031.65549411,114831443.15000065,7225117.629999941,122056560.78000002,14101.316006628542,753.6197454785452,14854.935752107058,81440.7398226955,5124.196900709178,86564.93672340427,66186.90184227664,2583.1695188255285,68140.47880513639,32943.86700540614,2520.2384349916842,35033.33013927964,12.28488428104681,7.938482455814472,12.11603409022556,-3.0607810447101427,-1.6763648945869747,-3.075792122782355,176.92983927238808,98.15839996393854,173.60092288873287,10.819183759352311,5.279358360993761,10.91202041191152,-32888695.835482195,-2845833.2890241155,-35734529.12450591
E170,35033795.74641668,1843418.5974340455,36877214.34385073,71763015.63000007,6102579.770000003,77865595.4,28094.463309075123,1478.2827565629875,29572.746065638115,91301.54660305352,7764.096399491098,99065.64300254453,98404.86416099827,8127.718010975558,102809.78674267163,30420.012377074618,3423.7363753101367,32438.594082951022,7.572991186220803,20.38019734409726,7.847656031371504,-5.116594265549803,-1.2676704242403782,-4.998797848257446,69.80530069506985,538.6503773027343,79.44610706849156,27.731031518909177,0.47951221886702733,26.687067041422345,-36729219.88358339,-4259161.1725659575,-40988381.056149274
E171,42856747.321358725,1453196.6755915224,44309943.996949784,104409268.07000056,6264559.069999945,110673827.14000006,23508.91240886381,797.1457353765893,24306.058144240145,14887.960654498867,893.278065022094,15781.238719520898,60114.32118605593,2513.3786187147743,61288.69582943811,27324.734978938115,1639.484651371708,28964.219630307267,5.539739364330527,17.687871467047472,5.544061324792375,2.1047475681864483,2.104747712157146,2.104747576336409,40.06943264669866,520.9510394844815,41.668001131213245,3.723979626886818,3.7239810750417783,3.7239797088597406,-61552520.74864183,-4811362.394408423,-66363883.143050276
E172,37143849.70728946,4716342.912152896,41860192.61944243,74903266.59000042,6874446.070000003,81777712.65999989,80051.40023122728,10164.53213826055,90215.932369488,63965.21485055544,5870.5773441503015,69835.79219470528,84223.39356393233,12462.07136784141,96389.75432250896,32908.30868214477,3019.2858706945826,35757.67161321564,2.7709489876128015,3.10281368366229,2.8198488415313347,-0.7433835501025053,-0.5731763572976811,-0.755969563198783,10.77463206118351,12.561352482183674,11.004794994476702,-0.996924276961928,-0.9299121003125816,-0.9803869139126027,-37759416.88271096,-2158103.1578471074,-39917520.04055746
