0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
E136,114520005.26000036,17590003.989999995,132110009.24999967,116652185.36000004,17913039.639999904,134565224.99999994,89051.3260186628,13678.074642301706,102729.40066096398,90850.61165109038,13950.96545171332,104801.5771028037,14965.791044625146,2415.270376455621,17051.2897917675,12770.309588517423,2272.131924664085,14671.672533446686,-4.035174141674284,-3.5097065198776165,-4.1971197188241876,-7.751716367984195,-5.5637952824993775,-7.9386987896775905,20.426369951279455,17.014451630316923,21.697854094652698,91.18959364711894,59.61032546541799,94.9974010005333,-2132180.099999681,-323035.6499999091,-2455215.750000268
E137,103268584.52999876,5032857.250000054,108301441.78,143264372.91999993,10273700.179999998,153538073.10000002,32877.61366762139,1602.310490289734,34479.9241579115,620192.0905627703,44474.89255411254,664666.9831168832,91551.54516817987,6948.064534242562,96707.87701159474,365022.9384714834,34317.40775737816,389973.4303799591,6.68094945372443,10.532456510425286,6.698857526512839,-1.5305885300263313,0.04818713940484491,-1.4787626096679776,57.12635503782663,160.4893592221935,57.59145301566854,2.9900596617602027,-1.160111941758681,2.6780792905293715,-39995788.39000116,-5240842.929999944,-45236631.32000002
E138,20785662.72999998,3089352.7800000026,23875015.509999998,107831741.0299999,16309564.91999997,124141305.94999999,40596.997519531214,6033.892148437505,46630.889667968746,74935.19182070876,11333.957553856824,86269.14937456566,70375.61111539164,10391.577459318773,80664.20836213276,25233.72502297582,3968.776215931651,28985.495191404585,4.110036292582982,3.7731107079665316,4.053164199297696,-2.2500677657712878,-1.9763590153729085,-2.2778629258224403,27.518466021715916,22.371906206913234,26.634717123498103,7.342771395395101,6.895865525942559,7.556681146642321,-87046078.29999992,-13220212.139999967,-100266290.44
E139,1210488.0400000007,83520.90999999997,1294008.9500000002,187713527.39000168,9394778.160000002,197108305.55000156,2648.770328227573,182.7591028446389,2831.5294310722106,15375.012481775877,769.4961225325582,16144.508604308425,6999.965596488209,436.8977778547069,7347.171328569946,20321.200882902107,2492.1094693729847,22779.234137220676,5.9355575515282935,4.632653122995024,5.743084576008611,3.1035671694235765,3.2100332746290516,3.1119794787907904,50.61311369993121,28.06969180456984,47.2836282341683,8.81709164479909,9.501287419067461,8.822657947097486,-186503039.3500017,-9311257.250000002,-195814296.60000157
E140,6926522.320000043,471902.3699999987,7398424.690000006,182429033.0500002,5764632.930000015,188193665.98000002,3423.886465645103,233.26859614433945,3657.1550617894245,251279.6598484851,7940.265743801673,259219.92559228654,16715.553270193184,1935.691377381581,18360.15681080882,320583.8225189809,9662.369873023785,330053.6141982461,3.7607523155974727,3.295834443179416,3.5394200794059607,1.305878561807412,1.2200204003397028,1.3047430672248195,28.796910144749024,54.289932566656006,29.281316672939298,0.8220116215109514,0.6710802515360852,0.8220482179246353,-175502510.73000014,-5292730.560000015,-180795241.29000002
E141,39177009.149999954,1871435.0099999986,41048444.15999997,159374968.2000001,2465075.4299999997,161840043.63000038,28870.308879882057,1379.0972807663954,30249.406160648465,35750.32934051147,552.9554576043068,36303.284798115834,39477.42279418719,3407.951537945831,41492.03564349353,34488.0571160008,1419.5664416701022,34926.811519609546,1.7900650421983928,3.694685631545912,1.9124165140872087,0.31146263076369485,3.447415192884253,0.3002090127856242,4.316360899689147,15.66974563357898,5.383058267822928,-0.36776886017209964,19.5163596953381,-0.3427648497828599,-120197959.05000016,-593640.4200000011,-120791599.47000042
E142,49328650.85999986,6671160.969999991,55999811.830000035,97267679.63999942,9490952.800000012,106758632.44000003,70069.10633522707,9476.080923295442,79545.18725852278,71206.20764275214,6947.988872620799,78154.19651537338,150270.78628364712,22058.44130195045,171973.387435845,32459.827472115572,3251.087385830102,35621.201630571166,3.8245365845558266,3.9534417514102542,3.8274846730226857,-1.1612442934780969,-1.0942276742988684,-1.1679048015835614,15.90179444305517,17.42127454152136,15.942268876672166,0.6186712738577604,0.7089052555643729,0.6487799549610189,-47939028.77999956,-2819791.8300000206,-50758820.60999999
E143,32709212.259999882,3599340.069999999,36308552.32999995,90439864.43999925,12508662.41999999,102948526.85999998,9139.204319642326,1005.6831712768927,10144.887490919238,82292.87028207393,11381.858434940847,93674.72871701546,28155.504219941726,2988.044034888396,30697.779132361484,102325.67536997686,13466.82607917823,115626.91256553524,6.860155194092026,4.025712584935845,6.347123375151033,5.940884180362237,5.55599610429888,5.920296799391726,69.57669484734761,17.70032074670775,59.57672533886914,41.729150069735425,38.46950207965564,41.59044755182234,-57730652.17999937,-8909322.349999992,-66639974.53000003
E144,8662197.31000004,679421.4300000035,9341618.739999998,104168305.73999943,5277011.560000078,109445317.30000003,3558.8320912079043,279.1378101889908,3837.969901396877,83669.3218795176,4238.5635020080945,87907.88538152612,31062.36254140706,1579.4758701704518,31676.61283132073,41302.681079492766,3721.1161683431083,42939.225992890155,27.380979602020634,6.3318552173414515,25.974176611648286,-3.7742331283599233,1.0218017837737365,-3.807052063499702,865.6072425307574,52.51249932014389,802.1031933784819,13.21742232842755,1.4608502223763402,13.372407345235398,-95506108.42999938,-4597590.130000074,-100103698.56000003
E145,112976762.78000022,16045011.600000026,129021774.37999989,117569720.0600004,16468807.700000033,134038527.76000004,38743.74580932792,5502.40452674898,44246.15033607678,30585.254958376798,4284.289203954223,34869.544162330916,109474.48906845457,17388.63868646763,126617.22177524016,35227.9245689945,5300.474708171519,40167.42938835492,5.8095840588405,5.9757404953173445,5.840469707372657,0.6502787595755889,0.9040602925751131,0.648384405207775,38.06552353980507,39.554190575075104,38.31182127745692,-0.3334679634818638,0.47727785236858633,-0.2960672223045471,-4592957.28000018,-423796.1000000071,-5016753.380000144
E146,123019829.78999856,14308340.319999887,137328170.11000004,131110608.4299998,12005924.010000067,143116532.43999994,38807.51728391122,4513.672025236558,43321.18930914828,92592.23759180777,8478.759894067844,101070.99748587566,139248.5683231525,20959.536341798044,158904.31148881777,70868.33806206113,3542.596312269345,73320.92421020154,5.095146585461573,5.962104663802952,5.1966421457791885,7.3098609542067585,-1.907719673283956,6.956420580773814,27.03866334810211,36.678746946064706,28.145034389684778,78.804103070758,11.775616707614812,75.25431324636264,-8090778.640001237,2302416.30999982,-5788362.329999894
E147,147605710.19999623,8798001.879999848,156403712.0800003,187669783.07000154,12147320.260000141,199817103.32999983,26344.049651971487,1570.2305693378275,27914.28022131007,81101.89415298251,5249.490172860908,86351.38432584262,72158.48315703437,3747.0575406491494,73650.71891230684,28665.242029965102,3362.2393568876423,30286.624404661623,7.624035709597649,3.9584893809307085,7.292966126693899,-2.532861073669194,-0.01575047444685867,-2.611893089535264,73.43345853477756,33.01849605741268,68.50141417590211,7.172071731057837,-0.5685014556471915,7.634188982796884,-40064072.87000531,-3349318.3800002933,-43413391.24999952
E148,28869945.279999975,1361156.0500000014,30231101.33000002,80568173.16999993,4028422.1199999982,84596595.28999999,56496.957495107585,2663.710469667322,59160.66796477499,298400.6413703701,14920.081925925919,313320.72329629626,180378.9157362766,7479.004550042357,186696.24396210135,224237.6297488405,11963.404345368917,236014.17632384953,4.47112093542576,4.172167043204234,4.422676516712916,-0.23799513135220682,-0.651230204556469,-0.2553269760456985,19.34145792037145,20.233194685754057,18.924891671604296,-0.039416606309711444,4.204368595456522,0.06542879709437788,-51698227.889999956,-2667266.0699999966,-54365493.95999997
E149,566820.3500000003,70629.58999999997,637449.9400000002,101240606.26000068,5917340.400000053,107157946.66000001,1988.8433333333344,247.82312280701743,2236.6664561403513,88265.56779424645,5158.971578029689,93424.53937227551,8010.638349284334,1355.935184403584,9360.469045840386,32154.19330378594,4018.063509588626,34696.45307062056,14.86968491618774,15.245846737851517,14.952388188813659,-4.859636608952254,-1.0796323470216551,-4.913364932966292,237.0037950752359,245.20857700817035,238.8077133484912,23.314862004741393,2.9495066698644115,23.767841960788502,-100673785.91000068,-5846710.810000054,-106520496.72000001
E150,83207437.3499997,5091848.719999989,88299286.07000002,114258375.13999993,9017054.160000004,123275429.30000003,25461.272138922795,1558.0932435740478,27019.365382496948,278678.96375609736,21992.815024390253,300671.7787804879,65662.94275876052,3703.725546520189,68168.32938513788,276210.10381807154,25361.727374343067,298776.84053142444,7.040435898504514,4.071673669135316,6.820553859339198,1.0546043084741321,1.4146593973298491,1.0610270236180699,66.46070451115457,25.479267969241626,62.78635129040502,0.0938350700874575,1.1360099173379314,0.11349398012981027,-31050937.79000023,-3925205.4400000153,-34976143.230000004
E151,10289917.69999999,1565224.7799999998,11855142.480000002,102421152.95000005,6409986.190000004,108831139.14000003,13175.31075544173,2004.1290396927013,15179.439795134445,731579.6639285717,45785.61564285717,777365.2795714288,75991.04935242276,12748.146287427246,88692.098427891,338287.08812831686,32468.813471628073,354990.9459604174,10.60427264981013,11.002785889498295,10.674412238134314,-1.02964944446476,0.6362278972554942,-1.0552683121712225,120.60977633058768,127.74578066612509,121.86747857078225,-0.5868948773039264,-1.118342254583846,-0.528383047263536,-92131235.25000006,-4844761.410000004,-96975996.66000003
E152,6302403.6299999915,302209.3299999999,6604612.960000001,119611727.98999967,6985860.970000019,126597588.95999992,7073.404747474738,339.1799438832771,7412.584691358025,80384.22579973096,4694.799038978507,85079.02483870962,14457.698949564452,1132.274081146248,15389.727106675005,28823.031841931832,1955.1249097626455,30436.6119490515,6.885367122075341,5.493471756018063,6.771088632573853,-2.510201541011512,-1.286354760153084,-2.443003856711957,90.39541129677866,37.08603241471243,86.24751838935171,7.067217292374414,2.227139495519989,6.446748232726291,-113309324.35999967,-6683651.640000019,-119992975.99999991
E153,87916.35999999994,5160.64,93076.99999999999,241023767.7600002,13643334.520000001,254667102.27999997,1238.258591549295,72.68507042253522,1310.9436619718308,860799.1705714293,48726.19471428572,909525.3652857142,2697.1260155237305,114.01175962170436,2783.2666486789512,233905.0207653535,34193.14623100375,246399.91830993505,2.634778088339942,2.8304677442126756,2.596434797187674,-3.1370834294800662,0.4251497765108272,-3.2798856884496037,5.316356373262959,8.020123682986807,5.134393845466985,11.789554496779703,-0.5663387675278311,12.875570708120563,-240935851.40000018,-13638173.88,-254574025.27999997
E154,123056747.00999936,18601093.540000033,141657840.55000004,74457899.32999988,11318417.149999999,85776316.48000014,46314.16899134338,7000.7879337598915,53314.956925103514,41001.04588656381,6232.60856277533,47233.65444933929,125611.42716551245,19711.138613000454,145147.89004675677,41794.287718998596,6426.225389377993,48160.4921697897,3.413488017284118,3.5318245938362045,3.420939518406234,0.40597702772992617,0.48509949816849063,0.41116141739409917,18.051241695392218,19.524366106242486,18.193040518998174,-1.601798132318028,-1.4730972802428006,-1.5960880925974432,48598847.679999486,7282676.390000034,55881524.0699999
E155,74244539.66000004,11420228.019999998,85664767.67999999,78595786.98000005,11887635.870000014,90483422.85,186544.06949748754,28694.040251256276,215238.1097487437,75211.27940669861,11375.728105263172,86587.00751196171,307480.87191655167,46878.05670200334,354071.46378084854,24970.617077339004,3918.1704510252407,28692.363810556708,3.503253420298173,3.5267607651771224,3.5005646680467875,-2.4415046198352934,-2.164971151226591,-2.4661845257642003,19.67561770938778,20.56209297173842,19.7277199088336,8.65534613263179,8.037177688570651,8.861102857647545,-4351247.320000008,-467407.8500000164,-4818655.170000002
E156,2141865.0199999996,95920.57999999981,2237785.6000000006,153867406.21000034,4784901.769999995,158652307.97999993,3618.0152364864857,162.02800675675644,3780.043243243244,400696.37033854256,12460.68169270832,413157.0520312498,14163.990240086943,640.82857673738,14671.647213137012,511569.11862998886,16411.44237725668,527257.9780608104,5.702472318385497,5.039302872239357,5.623157765332703,-0.5621002119892249,0.04776604557503302,-0.5614278546076676,33.931291203462685,41.72336168350098,33.1376606659771,0.07454120601721037,2.149600261815472,0.07143403054734199,-151725541.19000033,-4688981.189999995,-156414522.37999994
E157,47908999.590000175,5164477.699999992,53073477.28999998,67116525.7599994,5244617.179999953,72361142.94,32546.87472146751,3508.4766983695595,36055.35141983694,73111.683834422,5713.090610021735,78824.77444444444,59862.340325747595,6028.658269136773,65123.95535204208,51638.76324200906,3716.9670880709305,54455.5973157405,6.110247080589325,4.108643461102055,5.713649716479278,-2.6536221328659733,-1.0658162507316715,-2.644308746860096,70.31335444027681,44.33208261322317,62.95387153346668,5.650696024112365,0.2827235902833838,5.58501240535108,-19207526.16999922,-80139.47999996133,-19287665.65000002
E158,62683706.16,2282348.1000000047,64966054.260000005,79121019.39000088,5746692.49000002,84867711.88000001,57037.03927206551,2076.7498635122884,59113.789135577805,92108.28799767274,6689.979615832386,98798.26761350408,185684.54065623108,5787.576367462403,191268.42209000487,15607.790951793331,3285.26483303781,16821.524188897412,3.753788388337368,3.3015971865796354,3.7474635745956184,-4.1683796674752935,-0.2964348028092593,-4.057581867417391,13.935438713664034,10.946358327311746,13.902047881775601,17.517756287525597,-1.6467566801186562,16.987438402812995,-16437313.230000883,-3464344.390000015,-19901657.620000005
E159,66228852.23000023,3752638.079999976,69981490.31000005,103171771.58999997,8911354.129999999,112083125.71999998,14809.671786672681,839.1408944543774,15648.812681127023,442797.3029613733,38246.15506437768,481043.458025751,51439.5434835712,2470.8537509619982,52422.079295232004,367029.40560171864,36725.73348980413,400601.44501135295,11.831086428649257,4.022196157717542,11.267566503874939,-0.11476313854228282,0.12262661416716808,-0.12137925052361406,198.83480063958012,17.72525034504325,184.52389024467337,-0.7070570400441043,0.5602302307821292,-0.6748041110790526,-36942919.359999746,-5158716.050000023,-42101635.40999994
E160,150164582.90999916,19731054.080000013,169895636.9900001,222833468.57999817,26243201.199999887,249076669.77999985,35374.460049469766,4648.069276796234,40022.529326266216,79187.4444136454,9325.942146410764,88513.38656005681,56601.164057812166,7500.929422050553,62715.14979950935,40173.64754641043,6809.405615163165,45286.92412370778,6.772880138270465,4.496515694076319,5.855288976043075,-2.8778996737053197,-1.0920805580595663,-2.8401918778605033,97.90913187252788,56.387917711269964,75.63111505277368,8.54914477972905,1.3925911114944194,8.46079058119511,-72668885.669999,-6512147.119999874,-79181032.78999975
E161,879826.7600000004,83363.80000000002,963190.5599999996,153900098.87000018,6231793.009999999,160131891.88,3576.5315447154485,338.8772357723578,3915.408780487803,646639.0708823537,26184.004243697473,672823.0751260504,20316.848462981066,3075.0367763846957,23202.821708251704,413601.1320272969,23482.601779987926,428107.5920628694,11.457116111557378,15.085030210477912,12.008096030449536,-1.1125702598747702,1.805787247520024,-1.1139971335292722,145.88149498377294,230.31388454282418,159.05539845580756,0.9485227522305091,4.084040707332799,0.9352584532193102,-153020272.1100002,-6148429.209999999,-159168701.32
E162,133517857.63999961,9805021.009999959,143322878.65000004,136961159.1800002,14290920.110000012,151252079.28999996,13596.52318126269,998.4746446028471,14594.997825865585,290788.02373673074,30341.65628450109,321129.68002123135,73051.17596435793,5099.256678780871,77743.70287130523,442303.280724415,37900.30629131985,470543.50695321837,6.90130984335233,7.892203336782075,6.905049951353082,-0.4562430666678137,1.1916136333008736,-0.3499107812020577,125.72342126852024,138.9707274455048,125.08450892300888,0.7315393542339605,2.2397595955109226,0.47560090343133066,-3443301.540000573,-4485899.100000054,-7929200.639999926
E163,75117230.5399995,8249428.029999909,83366658.56999996,130693646.52000016,12839868.690000022,143533515.21000007,29160.41558229794,3202.4177135092814,32362.83329580744,140833.67081896568,13836.06539870692,154669.7362176725,97911.26953899224,9827.990994848025,105830.50452639363,212940.7200314347,19103.906346563756,231697.1263798681,7.108891239473049,8.762610524080406,6.986338258373806,2.3402121154064037,2.538714473159724,2.353461121073262,59.83100118678819,135.51957920113384,59.76983044354019,8.836984509983825,10.964050011316615,8.954970162231763,-55576415.98000066,-4590440.660000113,-60166856.640000105
E164,70610100.74000026,5159107.199999912,75769207.93999997,119829636.73000048,10909595.430000016,130739232.15999995,17226.177296901747,1258.6258111734353,18484.80310807513,82470.50015829352,7508.324452856171,89978.8246111493,38822.72220281488,4189.634831861605,41842.92772182271,29151.00251169775,5348.435944952454,31660.020086009736,5.547264322684417,9.999636066307307,6.198530793897968,-3.427368769190624,-0.3171634999586875,-3.5853674712169714,101.62353524063013,227.8702834291191,123.12226543467654,14.593601401215839,0.6582003185374301,15.986558901521743,-49219535.99000022,-5750488.230000105,-54970024.219999984
E165,86924609.0200003,6057477.539999928,92982086.56,114219774.23000069,8299683.159999924,122519457.38999997,20960.841335905545,1460.689061972493,22421.530397877985,48687.030788576594,3537.801858482491,52224.832647058814,69909.84957538023,4962.73663668648,74267.70970055857,43214.61269052393,3569.7018286605817,46250.828888243384,7.268449533549464,9.094854061401728,7.241319720177278,-0.5318915142775462,0.5201695266710092,-0.5379268186371595,95.7154833197335,177.58834978473675,95.47995418379627,-0.21346593677362202,1.973460214519302,-0.21358690106292055,-27295165.210000396,-2242205.6199999955,-29537370.82999997
E166,2927643.39,262797.22000000003,3190440.6100000003,77618674.30000144,3825407.090000077,81444081.39,17426.44875,1564.269166666667,18990.71791666667,55560.96943450354,2738.301424481086,58299.27085898354,29908.40451338705,3313.8661930595326,32827.60852957287,72965.80191921935,4350.397561078568,76685.56786752671,1.5963524512560319,2.210762597721453,1.6084057250890926,-1.4597468511469323,-0.5607784852011634,-1.4617403266135798,0.8971704746783873,3.2995463349947194,0.9178433953645757,0.2962201523754957,-0.24456302601922708,0.29728340451983515,-74691030.91000144,-3562609.870000077,-78253640.78
E167,138709711.30999947,19590998.270000033,158300709.5799999,119627824.72000048,18211388.55999999,137839213.2800001,19616.70362183559,2770.6121156837835,22387.31573751943,25770.750693666625,3923.1771994829796,29693.927893149525,44756.093873257414,6848.846683532386,51428.95898118338,37602.590907243,5853.755288001736,43383.47414868524,7.376845116508086,7.076558942745896,7.321921664955971,1.0534184417502974,1.1475949544979003,1.059905355836948,113.88835111967296,101.69157836493085,111.74525771782241,-0.3626574631402719,-0.13997118954133203,-0.35489079287013725,19081886.58999899,1379609.7100000419,20461496.299999803
E168,1361564.0299999902,119545.22999999975,1481109.2600000002,90209902.90999992,2740094.049999999,92949996.96000002,2953.501149674599,259.31720173535734,3212.8183514099787,226089.98223057625,6867.40363408521,232957.38586466172,10006.067910993943,286.79385515873935,10288.18464084029,275781.05783700425,8271.65207930197,284006.84838071023,8.291186373909888,7.685711967778184,8.285723165592199,1.8361868193933564,1.8110852044164518,1.8365023462905614,68.58187903982486,62.47564318850415,68.53428534862056,1.8181898266294318,1.7476579234905252,1.8190125508413377,-88848338.87999994,-2620548.8199999994,-91468887.70000002
E169,75301296.53000045,4024343.81999997,79325640.34999995,114831443.15000065,7225117.629999941,122056560.78000002,12958.405873343736,692.538946824982,13650.944820168637,81440.7398226955,5124.196900709178,86564.93672340427,60822.460624825304,2373.8039094263236,62617.70038667723,32943.86700540614,2520.2384349916842,35033.33013927964,12.284884281046645,7.938482455814662,12.116034090225739,-3.0607810447101427,-1.6763648945869747,-3.075792122782355,176.92983927238487,98.15839996394122,173.60092288873855,10.819183759352311,5.279358360993761,10.91202041191152,-39530146.6200002,-3200773.809999971,-42730920.43000007
E170,32194310.399999995,1694009.7200000046,33888320.120000005,71763015.63000007,6102579.770000003,77865595.4,25817.410104250197,1358.4680994386565,27175.87820368886,91301.54660305352,7764.096399491098,99065.64300254453,90429.1605911147,7468.9673475013515,94477.06467518368,30420.012377074618,3423.7363753101367,32438.594082951022,7.572991186220744,20.380197344097162,7.847656031371505,-5.116594265549803,-1.2676704242403782,-4.998797848257446,69.80530069506898,538.6503773027388,79.44610706849146,27.731031518909177,0.47951221886702733,26.687067041422345,-39568705.23000008,-4408570.049999999,-43977275.28
E171,45206539.14999988,1532873.9700000046,46739413.11999999,104409268.07000056,6264559.069999945,110673827.14000006,24797.882144816173,840.8524245748791,25638.73456939111,14887.960654498867,893.278065022094,15781.238719520898,63410.32822196268,2651.184609828713,64649.09263156095,27324.734978938115,1639.484651371708,28964.219630307267,5.5397393643307895,17.687871467046673,5.544061324792492,2.1047475681864483,2.104747712157146,2.104747576336409,40.06943264670129,520.9510394844443,41.66800113121477,3.723979626886818,3.7239810750417783,3.7239797088597406,-59202728.92000068,-4731685.099999941,-63934414.02000007
E172,41265979.17999997,5239750.590000005,46505729.76999999,74903266.59000042,6874446.070000003,81777712.65999989,88935.29995689649,11292.56592672415,100227.86588362066,63965.21485055544,5870.5773441503015,69835.79219470528,93570.29044289111,13845.08018575395,107086.84281202438,32908.30868214477,3019.2858706945826,35757.67161321564,2.7709489876127993,3.1028136836623066,2.819848841531327,-0.7433835501025053,-0.5731763572976811,-0.755969563198783,10.774632061183485,12.561352482183814,11.004794994476653,-0.996924276961928,-0.9299121003125816,-0.9803869139126027,-33637287.41000045,-1634695.4799999977,-35271982.889999904
E173,105941230.40999983,16598615.529999996,122539845.9399999,106836324.76000053,16890808.740000065,123727133.50000025,80624.98509132408,12632.127496194822,93257.11258751895,45078.61804219431,7126.92351898737,52205.54156118154,130530.01965893392,20759.69751932677,151153.88091824233,36431.11660379549,5778.431018614637,42149.18948622841,3.444490207825595,3.6199084055895674,3.461170881776423,0.11822540439962965,0.14484552911263654,0.11417914146580407,18.904853592907315,21.954677948200658,19.239727421404726,-0.8123101233625758,-0.6519376731742144,-0.8006451799668652,-895094.3500006944,-292193.2100000698,-1187287.56000036
